# The portable known-answer set: the differential's inputs, frozen.
#
# Ruling on #71's fourth disclosure. The `sha256sum` differential is a
# strong check and it needs a host binary; a check whose whole job is to
# run where the strong one cannot should not be four vectors. So the
# differential's input set is committed here with its answers, and the
# known-answer test reads this file. No host binary, no environment it
# can fail to find.
#
# GENERATED BY `sha256sum` -- an implementation that is not the one under
# test. A vector file produced from `sha2` would agree with `sha2` by
# construction and prove nothing. Before writing a line of this, the
# generating program was made to reproduce all four vectors FIPS 180-4
# publishes; those four stay inline in the test as the floor, and are not
# repeated here.
#
# Format: <spec>\t<digest>. A spec is `hex:<lowercase hex>` for literal
# bytes, or `rep:<hex byte>:<count>` for one byte repeated -- so a
# hundred thousand of the same byte is one short line rather than a
# megabyte of hex. `diet::digest`'s `decode` is the only reader.
#
# To regenerate: run `diet/digest/generate-vectors.py` from the workspace
# root. It is committed beside this file on purpose -- a header claiming a
# provenance the repository cannot reproduce is a claim nobody can check,
# and the obvious way to hand-add a vector is `sha2`, which is the one
# implementation these answers must not come from.
#
# The SPECS are not authoritative here. `diet::digest`'s `cases` builds the
# input set in code, because a claim about which inputs are covered cannot
# live in the file the check reads for its inputs -- a review demonstrated
# that swapping the distinctive groups for more `rep:61:n` lines with
# correct digests left every test green. This file freezes the ANSWERS,
# which are the part that cannot be derived without an independent
# implementation. The test refuses a spec no case names, and a case with
# no answer here.

# Every length to 200. Spans the one-block and two-block padding cases
# many times over, and includes 55/56 and 63/64/65, where the length
# field crosses a block boundary.
rep:61:38	365a9c3e2c2af0a56e47a9dac51c2c5381bf8f41273bad3175e0e619126ad087
rep:61:39	b4d5e56e929ba4cda349e9274e3603d0be246b82016bca20f363963c5f2d6845
rep:61:40	e33cdf9c7f7120b98e8c78408953e07f2ecd183006b5606df349b4c212acf43e
rep:61:41	c0f8bd4dbc2b0c03107c1c37913f2a7501f521467f45dd0fef6958e9a4692719
rep:61:42	7a538607fdaab9296995929f451565bbb8142e1844117322aafd2b3d76b01aff
rep:61:43	66d34fba71f8f450f7e45598853e53bfc23bbd129027cbb131a2f4ffd7878cd0
rep:61:44	16849877c6c21ef0bfa68e4f6747300ddb171b170b9f00e189edc4c2fc4db93e
rep:61:45	52789e3423b72beeb898456a4f49662e46b0cbb960784c5ef4b1399d327e7c27
rep:61:46	6643110c5628fff59edf76d82d5bf573bf800f16a4d65dfb1e5d6f1a46296d0b
rep:61:47	11eaed932c6c6fddfc2efc394e609facf4abe814fc6180d03b14fce13a07d0e5
rep:61:48	97daac0ee9998dfcad6c9c0970da5ca411c86233a944c25b47566f6a7bc1ddd5
rep:61:49	8f9bec6a62dd28ebd36d1227745592de6658b36974a3bb98a4c582f683ea6c42
rep:61:50	160b4e433e384e05e537dc59b467f7cb2403f0214db15c5db58862a3f1156d2e
rep:61:51	bfc5fe0e360152ca98c50fab4ed7e3078c17debc2917740d5000913b686ca129
rep:61:52	6c1b3dc7a706b9dc81352a6716b9c666c608d8626272c64b914ab05572fc6e84
rep:61:53	abe346a7259fc90b4c27185419628e5e6af6466b1ae9b5446cac4bfc26cf05c4
rep:61:54	a3f01b6939256127582ac8ae9fb47a382a244680806a3f613a118851c1ca1d47
rep:61:55	9f4390f8d30c2dd92ec9f095b65e2b9ae9b0a925a5258e241c9f1e910f734318
rep:61:56	b35439a4ac6f0948b6d6f9e3c6af0f5f590ce20f1bde7090ef7970686ec6738a
rep:61:57	f13b2d724659eb3bf47f2dd6af1accc87b81f09f59f2b75e5c0bed6589dfe8c6
rep:61:58	d5c039b748aa64665782974ec3dc3025c042edf54dcdc2b5de31385b094cb678
rep:61:59	111bb261277afd65f0744b247cd3e47d386d71563d0ed995517807d5ebd4fba3
rep:61:60	11ee391211c6256460b6ed375957fadd8061cafbb31daf967db875aebd5aaad4
rep:61:61	35d5fc17cfbbadd00f5e710ada39f194c5ad7c766ad67072245f1fad45f0f530
rep:61:62	f506898cc7c2e092f9eb9fadae7ba50383f5b46a2a4fe5597dbb553a78981268
rep:61:63	7d3e74a05d7db15bce4ad9ec0658ea98e3f06eeecf16b4c6fff2da457ddc2f34
rep:61:64	ffe054fe7ae0cb6dc65c3af9b61d5209f439851db43d0ba5997337df154668eb
rep:61:65	635361c48bb9eab14198e76ea8ab7f1a41685d6ad62aa9146d301d4f17eb0ae0
rep:61:66	ac137fce49837c7c2945f6160d3c0e679e6f40070850420a22bc10e0692cbdc7
rep:61:67	6116c09f89718e829f69b7afb1d9d60c6973935d96b33213e4d28689fe108ee7
rep:61:68	574c61e5f2aad36ec528ecf4c6de44793f9dab06b38d1c5a41f8a9d64b4ed53b
rep:61:69	ef5ed46eed2002191724db57b334457889c9ad4f3e7027cdd7dd41340db75d11
rep:61:70	6bd5e5034855a11241f0dee8fc72850ffd9955b28347a86428b5fa19119f6ad0
rep:61:71	eefa4cfbea79400c2f4239e1f702e02ebece761f78b6a35c9d2c167a79f9570c
rep:61:72	d66304b6180365e47c858f6c84d3da065caf4b3350c9f45277a1af82e3dbb055
rep:61:73	0e058e3f7d0439f9054d59c735587ae99655f6473a234ce494d82b5586f7eac6
rep:61:74	f638359d0db860cf30cb5e6744986938c70153043efe8a348354b275d87ece74
rep:61:75	8af881bc88895bd9d8cea975a7d06dc0275d9db9d57f138216936b65e8b06489
rep:61:76	f8b8aba652e5b3cde6bc74bcb7bff15289a222cfdb7759a9809dc08574911f60
rep:61:77	bc19b9d355411a4e3d3426f5d39bfc9a856ca5f042bc3a468572080086ad1384
rep:61:78	d3477171d6f80a02b6415538fdd582144910c9b8482b982a1b62b441f21dc819
rep:61:79	daa76b4d16679957833226a8844506098a37bac94979f1cbfc6c4ac3b09b9b60
rep:61:80	0f45e858fbc4176cdf4e411f88281edefc390ae5afe7df0f44cd9297f0a64580
rep:61:81	8c48280d57fb88f161adf34d9f597d93ca32b7edfcd23b2afe64c3789b3f7855
rep:61:82	f5854359819cdcf44e17e76eb800ce37d7733ebb9193756195731f21964d31a1
rep:61:83	e14eff3310babb7d63933e8139833b5f2f0a3ec80a0bd01edede97f3c1edd52b
rep:61:84	f5475022feb69870295b9c1e78c5a4919374061d5345167815801879f931ebb0
rep:61:85	842ef530b6dd8c51176fd95d9945df3a756506aa8c4a35fa68bb5e1fa14aca64
rep:61:86	cdde4c26febdf9d2f3b34a1dea95bbd2280bf2207f64a1b404608e31a3c4b197
rep:61:87	cfb924c52d9c3df5a853c41b57ff8941f56e75e0636350ba4b3590fb14e6c42d
rep:61:88	97538d8661e8d75c8fc59f7a759b1baeb3cbf6ca282b90016fa76cc05a36e6d8
rep:61:89	5e4b545fa5e2fc35422bc4244ef188745ab80b532436cf8a6a1c44551a235bd8
rep:61:90	6b2ec79170f50ea57b886dc81a2cf78721c651a002c8365a524019a7ed5a8a40
rep:61:91	9b9fe7f0a48c2b9aeb70fa0828c10780a1597e18f671eb284e0fb2e11c9a7ba8
rep:61:92	bb882439013bfb093c58bbe94a21da6a04a510da9a6c9697bb4ae8dd67418a2b
rep:61:93	96e78b5a83de995f8fa002fca4f182d8bfe8ca955976fbb28d39dcbd94be1493
rep:61:94	85094a38651a070207736483ada17d98298a80125c005c74d58997bf5d2ac690
rep:61:95	e1c84483d1d8887780218845bcbf6cee4b28373a2bbd1695e7d3e2d24af63097
rep:61:96	ee4caa5518a866f33e174d6e71ba3961a86ca00a7486b132e5a9f01bfaa1d794
rep:61:97	2a2c60fe96afac9151d4bd932fdb45be2c7e175e02b0598426cac15c38511cb4
rep:61:98	970d31b428de8fea74b16484d8a8adb2c9e1bd974d7c621fd04332bc3499f117
rep:61:99	132844681d57d5ae76dfd35a07e4fc10fdc0ce9f0882a2b0c9db0e84116d5bad
rep:61:100	2816597888e4a0d3a36b82b83316ab32680eb8f00f8cd3b904d681246d285a0e
rep:61:101	9d0793397991b57a99a07c6e6b4a92bab68dbf605345cd0b87f385a448a726bc
rep:61:102	f2183711cffcdd20b99b71fda77455f60b957cfd22479d2a85b87d585a5b8305
rep:61:103	e1d56dc5b4a1a4f47e17a6e429ddc6adba71256ba4815df3e97ad4af0dfb4db1
rep:61:104	41e5c920c12114588b8e5ccdf26d891a6967fefeb77e1b1a2f4b7fb5925216c6
rep:61:105	63154a4c82b99c7b09c010d97138ecea5ba2c7e176e8b46857ce4378b6f25874
rep:61:106	5d5c8fb6b61493248e1843ef8fb9875ff28b92075e6eb87e153caf4698bdacc3
rep:61:107	3e24531cdaa595ab56f976b96c1a1df8009eabec300a5a0261c0e44f47a43b89
rep:61:108	0cef0da81c8b79cfb13f95c379a5b6392662e3623dde5bcc5bf33a0111356c0e
rep:61:109	389f29f2dfa9409ee9176ec6565d8a96839516b16973461f19f7b9d8c73a8225
rep:61:110	91c87492c42ba6d401099e0d7c909304e316510dfe4b6e1a801bcc48963e61cb
rep:61:111	6374f73208854473827f6f6a3f43b1f53eaa3b82c21c1a6d69a2110b2a79baad
rep:61:112	f54353008a2553262ecdc4a34749563ba0950e8b0fc8652780b0a614b99683c1
rep:61:113	ba02731ae695aae5cd49b49d84330b63995733eb22102aca755f0179b1e0e20f
rep:61:114	6cb750b2181606511f4a7e4786b53692f51a9cdc4d3172fdcfb9267aeca7e4e4
rep:61:115	64410e651b346524cfe56e68c237ea76c0377921697027eb794a067501fb2910
rep:61:116	9caaa833c93273f927b4145f86a41791ea6e39a31d118a6aae3dbcdaac5f84ac
rep:61:117	e4f4e17a2d08bea9f614eee277c9be1de3c6c4b90a90525f7e0493e53c5c4d70
rep:61:118	879dc4f05b19ebc3b037f4683633df1332b054cf52fa372d323c421cb893a2aa
rep:61:119	31eba51c313a5c08226adf18d4a359cfdfd8d2e816b13f4af952f7ea6584dcfb
rep:61:120	2f3d335432c70b580af0e8e1b3674a7c020d683aa5f73aaaedfdc55af904c21c
rep:61:121	e9615320128cc7a3d6078e9af05603188e5ccbf0d07d8b735d3df5e8e0c1281f
rep:61:122	cf6c368c04c239cc1688a5a3b39f94a55ce5b7631e027fc0138f0548189c62fa
rep:61:123	6675ba780648c8506cb002c86621f9d33f8093e12541c690a8d3261c47c92bcc
rep:61:124	9c1ed60a6337af7d1659339ef95dccb7c91a55b9eaab349341a7f97198eee519
rep:61:125	a8e1a0f35c15c01a458bcb345528b751556c14850f6f9bdcc9933b8003d29b43
rep:61:126	36bcf9292589fe6ea3e82fefe3aab1b8ca8b8347ea5a14b23e470ecb3ad7c57b
rep:61:127	c57e9278af78fa3cab38667bef4ce29d783787a2f731d4e12200270f0c32320a
rep:61:128	6836cf13bac400e9105071cd6af47084dfacad4e5e302c94bfed24e013afb73e
rep:61:129	c12cb024a2e5551cca0e08fce8f1c5e314555cc3fef6329ee994a3db752166ae
rep:61:130	1e3c4f4750c8c29bbfa9ced317788176b156d342e57f7777f62fd7221a44312f
rep:61:131	3c29725085c0e486282716b0eaa714c7b1acfb3e5bc29fe15a4302b026f12194
rep:61:132	949c0f0c316b4805f1c6ca8f8e51ad06626b99461dc8d2119267ada76ddcf234
rep:61:133	d8daa29582b1421a30ee082493b6c82f11e200549ac169dc37785b785ebf4f0c
rep:61:134	363c626b2be88aff47b76af3c99032789a20ab851cbe04359da9f04d95371b41
rep:61:135	dfa58dfd72f3c7080d0249a7758fd3636872f63fa24b18473ed36f031e248347
rep:61:136	6f0e44b9ce4ea61d52a3479c10f60ef916937f799f11964b7f1c7771063905c4
rep:61:137	b6dc2da678c065ebdce374ebe1842728277203ee1a9a29832f058cf013d5ad85
rep:61:138	d2c5db392a1850a905f5ae9af3a6e3ecfd1bbb0ef06d5b618d278221bb7a6d28
rep:61:139	d49e337c5dd5458227c36eee64ffaeab8fd8cc43395999aabdf38b40bb489547
rep:61:140	c094ed2f614ab7a02e7557f8eba6b03b457ce7beacf1d8031088f97a1770e5e6
rep:61:141	6e816ec42ddb7baf8dc674b626a858bbffaf76b6f43c4b7ac94c82c9588c963b
rep:61:142	4b0b00b33140acea6c9634a11e3b751cd2f14e60848ac2b16b5248c5b19f2fa6
rep:61:143	2bd3f6efab5e871a28d37632e97cd83dfafe9822fedefa0bf54b53d486cfeb38
rep:61:144	b71df3b2ce77a2e2d78f7a7b91bf8868b61be0e8a12d300b1300b140d7fada13
rep:61:145	a1b186afc61494910f0a90621baefc4a5c0f4daeab84a344b511aa26a43814ca
rep:61:146	915bda2b208601a5fd51e6ad63dae50669038227884d065648a7e2677f87b1cf
rep:61:147	7388356d5b2955e6c64e465154e861b613de1eaa5fcec3e0814bc824013e78df
rep:61:148	7a36b0422fdcb13d670cf2d8c71358458627bd181e83436cb9567279a8c9e22a
rep:61:149	0ba3de9dc2b2ad1719d333e6bb1b13a70dfdf6ff030cd10d3cf57d8028a62f4f
rep:61:150	7595af82ae2fa59cd9bf3b4405d31c69b98de71fed5945fd777d8ab3b393a85f
rep:61:151	5416d58d0995ead40b1732bff8dee597da5996baae2e2373ce716987b677ee72
rep:61:152	e03013400c0bddd83e6d7d14ce28c3ecd8afd02a789651f54d7f4273dc0528eb
rep:61:153	1e6113e164f841cb83a5a1cc6805e1e76d36709a4b6d6381a7b8f61a69a63859
rep:61:154	d872285d3a590992d9c5e400597cb1dc3d03f0b026587884517a044693fc7376
rep:61:155	3018a75299cc5a9b310462ab40b97d47fd7c89ff61cd6fed75220520b109f73c
rep:61:156	b13e94fa92730fa8b0a844f439685ccbc4add792fb7c6465558cb9c1d4e42681
rep:61:157	55c43b2461cc47af2d0d69ee0fc5750ea5be00f376626dde7920f4d089753957
rep:61:158	21e5c186d692c621c3429f831438582db0b5d4b237fc099bc4199da336d7ff9e
rep:61:159	043350130caae98e0ee9e5a6a264912556191acc6962c777d55722269684b5b4
rep:61:160	bf18b43b61652b5d73f41ebf3d72e5e43aebf5076f497dde31ea3de9de4998ef
rep:61:161	1668eb4fad53ba7b37b233bcb819f4a0c38ee2a6d03e204134edcc882bb56ae8
rep:61:162	5ea73424311beb8d22b6fec2b13174b8fdb50dd6d1c8947dfe3a39cbedbb32a7
rep:61:163	eebf59a76255d00465005349dd5749d41ca0b5325caa659f5ca9fe4273b63e6a
rep:61:164	f32d572a3f9484bc969cec31a4e38b1acda8af1e4df3275df29aea93a165bbed
rep:61:165	e44758b5dba37d21fe5dfa314b0631cd608ad4ae4bc86b704d23b605b063d2c1
rep:61:166	f5639e2ff5ea92905d47c9b29bc3fd98142f53027fd781871b9c021bfb011840
rep:61:167	3feac2b8b234acd891b28600a61e09aa88c8d4132ef0cdce44ac4cbb9881ed8a
rep:61:168	17090cb45eb2f79637f79037312e7fe6d0a904287c33df804e74e19dc1da5f50
rep:61:169	42a24fed59929765b5d831e6b664a73106722606bfcbf23c70352f601d285a32
rep:61:170	5f2f638e593ea23068aa79fc42b32adeb207c59479dc3e2dd75e0c17bb7b0ef4
rep:61:171	47b41530cff7b48105959438c733534fb7d095d6f2688dff6d23d4642cd79669
rep:61:172	ef78bc8cd62a8dcc8f962d3faacce28cfaab53bc5675f29741f22d063f2f5f3a
rep:61:173	78c5cc71e6199f2029245f90b21182b1aeb3b5d2be95fb1a123fc7feb0a1ce76
rep:61:174	d69e5307d949d2edc25a747a2c0f9d9deaf341c84e1ba0fb48017220bd7a90a2
rep:61:175	011b49dc68918e993625cc2f7427f873be6c0331604b30c5a1b61bd18a91b90b
rep:61:176	4e85880044257f9b69a1368115d2f2d9940cc6d767f6dd68cecdf38c87ea3570
rep:61:177	1e00840b96b85f8847e4cbc9a965c4bac9d8d63c9f5b0418972e68a072b3efc1
rep:61:178	caad4b2fbb830fa54002a1675f1599d9b092cd398ad6fbb816bfe8f948cdd620
rep:61:179	f3136971913c3872c4b536b6d89908f7b6371b0653213f142c757a01722828c7
rep:61:180	d61a600a7c6f7dc2c2bf90f56f061df65b7ecc95c37ec4dd85776254ba8578d2
rep:61:181	9ce4e58a8e1314bf14ca8a52ac20fa1b1e27a78c40a24b5a287422f992b29b9d
rep:61:182	40bf63d544cc5cc5f62396793afd6e9b51114c5a39a9ea608b425c53a0da16cd
rep:61:183	a88d44a2940a3a2fc363304926d263bf271afb562bab5640cb0e81f5e84320a3
rep:61:184	8b1b7967cef5b2f2036b25c6a393e37bd774a7cbde7be79bb443d26bf0a90c86
rep:61:185	10449d158a5fcb9070fb43abdb35699387985dbdad24d1f7e81287d5c6127189
rep:61:186	c869356d3a3e6b1784e385ec19e49236100972e57447057f6a1b562c9a9010ca
rep:61:187	ee1af252d0c7b22336f29f8461a27fb70a3850e709e769b50402d1a8bda1ee03
rep:61:188	51662577d64ded54ab5f90ea923b5df4a01d5ccab80d5a3514c972a263d11d1c
rep:61:189	8f95c978db871e3ff5db22d5e3c7c27212d6310fd5768192dfc423ac44200a71
rep:61:190	09b87c3c7e387732895ac44d51e37540e8a11da7563c719cd81d348d92c96b47
rep:61:191	311834ddbafe20677dddbf9f4beb2b5b0b9e6ee97dddb70fce4e8f62c1b7518d
rep:61:192	7cee24628d290c16183532716cc5a8a889bc951b4b0a1507c32b8e29cee01052
rep:61:193	33f93a9879ef18f9779150b2dbace6f8cc17b29e1af6be4e1048fc647489f1c2
rep:61:194	aa73b13a51ab2ca9733957448439927115ed8afba1e2def0792eb50eb68d1655
rep:61:195	1f82c1acc9ec4bcc988950d392ec05bf1afe5a42642f84dc8d406ab57f9e1285
rep:61:196	96b864ee9e10a31f8425084ed115df8951bb8d1303cb13f43c0a600eb03643b0
rep:61:197	3a92099a8fae59371d3e7bfd8b968e0690c0ad98a581235cc62739abdd173aba
rep:61:198	441337206ef605eec6200e7fb6259982ba0f2e84b4b28e107e140eba36d81484
rep:61:199	60048478ae47edd7ef18f1235afd254a72ffaf32c4bc5726e8d250c3be51e3cb
rep:61:200	c2a908d98f5df987ade41b5fce213067efbcc21ef2240212a41e54b5e7c28ae5

# 119/120/121, which the published vectors miss: the SECOND block's own
# padding boundary.
rep:7a:119	de05957e72aca438f9b0c770cb2ee7fa0e58e08eb54536478db136d54c097abb
rep:7a:120	46a063da7dc0c878899dfc50adf2558256652c05dd1afc0b1341f7608c7a4776
rep:7a:121	f8665220c4f2751a62a68edf9691198cc8a66907f22567325494a5a647221a1b

# Every byte value, so a byte-oriented bug that only shows on non-ASCII
# input cannot hide behind the length cases above.
hex:000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff	40aff2e9d2d8922e47afd4648e6967497158785fbd1da870e7110266bf944880

# Embedded NULs, at a block boundary and across one.
rep:00:64	f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b
rep:00:65	98ce42deef51d40269d542f5314bef2c7468d401ad5d85168bfab4c0108f75f7

# High bytes with no ASCII at all, at three lengths.
rep:ff:60	629a5c51b535fbed8cf66fe66ca7d893116c7b7a851db41f079e929680540f58
rep:ff:64	8667e718294e9e0df1d30600ba3eeb201f764aad2dad72748643e4a285e1d1f7
rep:ff:200	d0f9b20e11b4dee02da0e8da52ebeda2c6f00792f241238819f2b280ad10ba33

# A real product, which is what this function is actually called on.
hex:7468652070726f6475637420612064726976652070726f64756365640a6c696e652074776f0a	48157b75aa8f202d9eb7095f83b18374e4f3ea1c6342bf4793f75b462eb508d5

# Bigger than any block count the loops above reach.
rep:71:100003	9afe02a68453129b6541fe7f694841a2afb890aeb2809aaa34a389630ee9e21b
